drift_quartile_clean,rows,avg_drift,avg_loc_changed,avg_files_changed,security_rate
Q1 lowest,62,-1.6198755593007852,46.145161290322584,2.225806451612903,0.5483870967741935
Q2,62,-0.5363279981585757,169.43548387096774,2.806451612903226,0.6129032258064516
Q3,62,0.2977087070066311,251.03225806451613,5.903225806451613,0.5806451612903226
Q4 highest,62,1.8584948504527299,2475.3387096774195,39.74193548387097,0.6290322580645161
